Muscle,rms,mav,wl,ssc,entropy,mean_freq,median_freq,acc_X_mean,acc_X_std,acc_X_max,acc_X_min,acc_X_rms,acc_Y_mean,acc_Y_std,acc_Y_max,acc_Y_min,acc_Y_rms,acc_Z_mean,acc_Z_std,acc_Z_max,acc_Z_min,acc_Z_rms,gyro_X_mean,gyro_X_std,gyro_X_max,gyro_X_min,gyro_X_rms,gyro_Y_mean,gyro_Y_std,gyro_Y_max,gyro_Y_min,gyro_Y_rms,gyro_Z_mean,gyro_Z_std,gyro_Z_max,gyro_Z_min,gyro_Z_rms,emg_variance,window_start,gender,run_num,exo
LBicep,0.19092739201990633,0.11903462926651909,32.33408035838232,109,1.446446554219977,277.10840605465523,302.15999999999997,0.44938847650357,0.20396473600014509,0.9695768701310324,-0.09769711159385033,0.4935094896208264,-0.18300860803346095,0.413590226553977,0.9099573329239001,-0.8418638439503519,0.4522709653684558,0.6736298333141312,0.2264393821991493,1.2438542710850777,-0.034495752392731685,0.710670068415405,9.483549390828376,105.7462004935743,159.51331164798847,-133.4970089024256,106.17060152356439,20.525033201344595,38.067301964797934,95.44525546582682,-106.09590980927558,43.24808049839214,3.4588549262429935,25.82313270298315,66.28950784101916,-44.15379909677846,26.053749442194942,0.0001,82.35,male,1,False
LBicep,0.11659515699891396,0.08286472496258611,20.956141116016777,99,1.6836722421713841,257.89470835599775,245.505,0.3920395958836217,0.1773050979380852,0.9695768701310324,-0.09769711159385033,0.4302698484619011,0.37285691417089867,0.6203822165875968,1.4540291560251666,-0.7893037582262449,0.7238068617408824,0.5150661611387626,0.2843371759402938,1.2438542710850777,0.06180164936862664,0.5883373011903319,82.95229084322305,46.28131183725525,159.51331164798847,-2.4714776104884644,94.98969618603867,11.883022073406678,33.11382672137876,88.53065380363408,-106.09590980927558,35.18141176431907,-20.686103769092252,14.16999084867373,18.31704791116296,-48.25030322264546,25.073961190788147,0.0001,83.025,male,1,False
LBicep,0.1826032758753839,0.12091642886842091,29.99643602828124,103,1.3742370142917544,241.01825702465263,239.21,0.34925714403142705,0.18498080703202713,0.842251064125357,-0.11274888631058266,0.3952194980352172,0.8990249368431443,0.1910363828126291,1.4540291560251666,0.17541251057964063,0.9190977840382127,0.17825471627088355,0.20708551941560774,0.8766598181034237,-0.06379228488226273,0.2732382773779055,29.783180945222767,37.52751576200724,121.93809943712427,-31.6677483723184,47.909835174873876,5.498383564444518,35.06034186784863,114.59252819643739,-82.7226903145186,35.48886858878673,-10.485083933519501,22.77044511178537,42.31716302921327,-48.25030322264546,25.06850924330721,0.0001,83.7,male,1,False
LBicep,0.27030237889944436,0.19351188912088418,53.575487835256034,113,1.7539855847700785,289.6390916475499,314.75,0.3550490199166825,0.1758687381921973,0.8020530189723957,-0.11274888631058266,0.3962191560451266,0.92848928619114,0.09087063001877926,1.1128899877124052,0.7083998750581804,0.9329254128662926,0.004358618955884452,0.06244664836680612,0.15913152728148836,-0.13202113213884714,0.06259857387712699,2.4364597553714327,16.087380539937843,32.453335876301,-31.6677483723184,16.270837371700186,16.53215698501432,37.24024791745232,114.59252819643739,-65.18200224712665,40.74491722326197,8.932102375458948,19.54210631679792,49.97074505420994,-32.86471142618526,21.486655676086787,0.0001,84.375,male,1,False
LBicep,0.2665778417787947,0.19445116592866574,54.43025977815532,112,1.7929761908712099,287.0371106700064,308.455,0.44303270897695113,0.17430912905700793,0.9103166396466204,0.06309150654577889,0.47608996386824687,0.7850003154395523,0.27634575140966744,1.1128899877124052,-0.4225126926744991,0.8322214065754201,0.21237140829287168,0.2949399893660644,0.9280936734917745,-0.13202113213884714,0.36344354773135235,-46.6947939934848,58.240093083212855,32.453335876301,-157.8786659234761,74.64792179582282,36.32146982270181,37.57843718958304,108.52767241626644,-102.33544959378527,52.26268373986238,17.581744211896694,19.273352777589857,56.35564503541248,-32.86471142618526,26.08792549862855,0.0001,85.05,male,1,False
LBicep,0.2545210324700005,0.16856604747213821,44.24106860074323,108,1.5103634064160414,288.6839735143778,321.045,0.4904510758152364,0.2041499998476952,0.9103166396466204,0.007191740984223637,0.5312433342698398,0.11837493361625728,0.6083278080231668,1.049901171129845,-0.8539691835134133,0.6197381276982433,0.522432995605796,0.26662683125614095,0.9949557598154732,-0.03443342650284109,0.5865373833297723,-79.66464876907565,50.369737688229854,54.9162429502271,-157.8786659234761,94.25267496618474,34.29712704140867,43.956642887258646,127.12263707168528,-102.33544959378527,55.75373868371978,15.406347390136183,21.04465158198328,56.35564503541248,-25.666864490136728,26.081274894311196,0.0001,85.725,male,1,False
LBicep,0.26908056235378414,0.14934068539793113,41.93887918954945,114,1.0775304661223573,268.0136940772576,264.39,0.48827949275854543,0.23038629763191623,1.0638705070156338,0.007191740984223637,0.5399024997025706,-0.22911043762564678,0.42499842219756745,0.844723652891731,-0.8918206988681388,0.48282010262564373,0.6499220577995699,0.22166727244594617,1.0335151875692288,-0.03443342650284109,0.6866841056031899,20.333105760816878,92.71351590137354,142.25152894320976,-140.54278377765527,94.91697014061715,18.147087606139365,45.083217437381535,127.45492969789187,-102.65272568181356,48.59849054334013,-3.4019326277430673,21.299021118591988,54.05621869469274,-46.23543954820146,21.568992702811375,0.0001,86.4,male,1,False
LBicep,0.2137475511000505,0.11777698658483585,34.269528278893986,115,0.9594731105341802,285.73316507486163,314.75,0.46760956985652746,0.26261591615815705,1.0638705070156338,-0.03983547002346852,0.5363075882746717,0.3746874397004686,0.5606680029967503,1.0970810016232657,-0.8918206988681388,0.67434359717703,0.5233824817045462,0.24011104294631636,1.0335151875692288,0.06152006792515023,0.5758320372295879,75.9875419645233,39.112829457551655,142.25152894320976,0.6770679858029127,85.46297421682509,5.724508511541602,44.60928870047012,127.45492969789187,-102.65272568181356,44.97508906117478,-20.63769191489505,17.87872434447849,14.620156870212046,-61.42970799867806,27.30500158871946,0.0001,87.075,male,1,False
LBicep,0.1858776529530613,0.11435115070139432,31.41507957533849,115,1.2849806251404619,269.7273713951639,289.57,0.36461969611274114,0.22060648069423822,0.9401318945419342,-0.03983547002346852,0.42616281174880216,0.8651601456323244,0.18342033100295146,1.1218600088151778,0.12720634917008178,0.8843896739649196,0.2221182327392047,0.17933738097857127,0.6405901902388854,-0.1326444961710661,0.2854792558688647,23.36385442812936,34.82459487450583,105.56383735902088,-13.126240894288774,41.9359285328497,1.788244857149076,34.982136634893095,80.35455683596538,-74.16456224449539,35.0278132804697,-24.026888243341535,16.184393504366355,10.267391472376497,-61.42970799867806,28.96939681391726,0.0001,87.75,male,1,False
LBicep,0.22503920523726828,0.13516755175088985,36.83340456686847,114,1.4241089252242345,290.66501499851347,308.455,0.23811684610945424,0.15651928401826862,0.794733226615699,-0.2556372782657332,0.28495248493512904,0.9490012705012348,0.13551383684756907,1.613113840659003,0.6655323478748066,0.9586278795184852,0.06587937365075049,0.0897795377849137,0.2583163764254008,-0.1466207401528919,0.11135734047420469,4.627529075740202,20.720269718831656,83.16316711923366,-28.602537730670385,21.230723081608712,8.746889336128966,27.62209551597649,102.09530005050667,-66.57291627251091,28.973923340690593,-11.741582217701602,13.30482841500442,16.410289829807166,-38.74172098297327,17.744948918713614,0.0001,88.425,male,1,False
LBicep,0.16741374814019527,0.07847064522616087,22.084771666123473,109,0.9885294896941959,254.62190416020488,264.39,0.16578125370306462,0.13006383521921874,0.794733226615699,-0.2556372782657332,0.21071313511808412,0.9669246635798642,0.12458268683785209,1.613113840659003,0.6655323478748066,0.9749175097918652,0.02933987066067316,0.07342598264310542,0.2583163764254008,-0.1466207401528919,0.07907087287674677,3.0992485685012214,24.219842147764535,83.16316711923366,-46.1605858079345,24.417331863903318,14.759049615928966,20.359553015174875,102.09530005050667,-64.09702538418864,25.146390288531858,-5.889713920085282,8.324007075816528,16.410289829807166,-22.800866890932884,10.196951694437411,0.0001,89.1,male,1,False
LBicep,0.010270597731942577,0.00693995461552237,1.50821001933351,100,1.3383838205958634,215.881398220537,214.03,0.13886779556455014,0.0955008386587232,0.4484231385230088,-0.014173992549640753,0.16853686489749706,0.9838723026201905,0.056251361163483254,1.179846180869254,0.8719167791430185,0.9854790324993731,-0.051963723053642344,0.08999581482388176,0.092802558606066,-0.29021050580221336,0.1039205234754428,19.98007205950994,31.222044759868414,67.87062662399707,-46.1605858079345,37.06776710958507,44.30655817159169,33.31758235171903,119.27742174840998,-6.627631259614352,55.435840309101636,-2.6928346880852816,20.251021112880853,34.05517968707544,-39.111467614780544,20.42927347635499,0.0001,89.775,male,1,False
LBicep,0.006445518638870878,0.005144387883170323,1.1323961379782865,93,1.9237475798817996,220.6366443472705,195.145,0.18508058451721418,0.10917999154379285,0.4484231385230088,-0.014173992549640753,0.21488390660711737,0.9666211661589174,0.06354256981116536,1.179846180869254,0.8702623950686671,0.9687074568953375,-0.18649541323930305,0.07914404157335651,-0.015930721887888046,-0.30956175950619647,0.2025939744312836,18.8679569101189,31.44454357319713,67.87062662399707,-38.25067046764471,36.67095742530861,61.88003823856581,20.45719899040422,119.27742174840998,36.55547677862967,65.17389142087009,-6.007952429697959,21.791966149760803,34.05517968707544,-39.111467614780544,22.60498354500251,0.0001,90.45,male,1,False
LBicep,0.006503914512565971,0.005156405912601557,1.191009324994685,94,1.7073638373779803,242.20744236669583,226.62,0.14029641459044673,0.1179506672037256,0.3218072299436201,-0.14359294441929604,0.18329059943362766,0.9672969879596011,0.05331637033973703,1.1104120404996447,0.8702623950686671,0.968765244144277,-0.1632347470122792,0.10000270609377117,0.04025456658878043,-0.30956175950619647,0.1914317733769396,-6.487437441935137,16.65547085892112,38.31562246369585,-38.662032576818845,17.874326675301436,54.02916865719415,35.67430969336938,143.00913601743258,-49.82254506993916,64.74416914198498,-9.039374815433227,12.752053568715748,16.236141968076666,-34.05484255244238,15.630904237224554,0.0001,91.125,male,1,False
LBicep,0.006433253143785879,0.004974590346245219,1.1227016315332916,91,1.693439643709106,248.3316007262284,239.21,0.05978190145451867,0.08796067414359161,0.2653459953205231,-0.14359294441929604,0.1063529780368791,0.993366225899576,0.05365935684132343,1.1104120404996447,0.8759083417571373,0.9948144476909209,-0.05870167800923794,0.0556692357349275,0.04025456658878043,-0.20966160990689417,0.08090087025744024,-1.5732667325492489,14.326770453753683,36.05684112926099,-38.662032576818845,14.412894221713268,46.38437781542789,41.65899211237487,143.00913601743258,-49.82254506993916,62.3456664824691,0.7178769766988179,16.697728066243464,32.87812498938984,-39.163236049404404,16.71315260290197,0.0001,91.8,male,1,False
LBicep,0.005441094256738911,0.004410288892333405,0.9865075696255969,100,2.0319419694685,223.36479023702387,220.325,0.12434650350086647,0.08315890482870193,0.2653459953205231,-0.11494610512560823,0.1495909635813611,0.9798308003012839,0.0475804175844638,1.1091495090406647,0.8759083417571373,0.9809853685741529,-0.07649749989231429,0.05129731222499209,0.014260348272128453,-0.18360727841927285,0.09210473240438272,-2.6558669095630965,10.551688604537592,29.981239067401642,-24.75216375883478,10.88079783142949,10.869361556254043,36.96950403773268,87.0148194943801,-48.830054679858485,38.53423477164827,-2.9384766125758506,15.567888585464729,32.87812498938984,-39.163236049404404,15.842783840351363,0.0001,92.475,male,1,False
LBicep,0.01118428899280726,0.0071116184448851,1.6931891688940333,109,1.302968470622412,235.08040014786883,220.325,0.1337871383702258,0.07205556047312754,0.26507631306402357,-0.039021662443689244,0.15195723802567118,0.9815433453219689,0.04663108732670238,1.1377052678053348,0.8702797677312786,0.9826503941133451,-0.1092776330565007,0.05981463497964291,0.03703013433959431,-0.2992931865422802,0.12457685035422567,-1.0506127696748635,17.097137809793033,38.835729621844536,-29.066250469315126,17.12938727680761,-0.6807969828382261,32.403458065921235,95.46112691394448,-48.830054679858485,32.410609052619755,1.062169929755416,13.537529684212954,34.34707244709311,-14.49332425207861,13.57913527845656,0.0001,93.15,male,1,False
LBicep,0.007341814703363283,0.005843305139156909,1.3152521559546897,88,1.9352205083161886,222.9398330997957,195.145,0.18646275961778408,0.039862700835242716,0.2544695231866322,0.10193433666755301,0.19067615383723158,0.9723024284990651,0.01497446759236269,1.0215516269948435,0.9383648021564381,0.9724177328416295,-0.0420305616588019,0.035466803246559014,0.0360962908742409,-0.11283209697524668,0.054995111108938385,3.3558560463360725,6.415562120442883,18.224086449803835,-8.339728573559729,7.240249106556483,19.64203679593507,6.097828542176741,31.902912190711806,2.948395065384621,20.56679660089662,2.8514311732731326,4.953661113903218,17.969724829403173,-7.612122600180632,5.715716767590103,0.0001,0.0,female,1,True
LBicep,0.007378060501540903,0.0059857905847928595,1.1937946754308815,85,1.9455221715723634,216.63134300307047,214.03,0.22928709796861063,0.023168470523116696,0.27842821602724255,0.16301542406796524,0.2304546621816269,0.9624333304477111,0.009600114926406,0.9924948081632732,0.9383648021564381,0.9624812090442458,-0.06092663592771579,0.016948853302557177,-0.022351957009560823,-0.1038900113030719,0.06324016598444403,1.6771951146096946,4.074726160720993,12.507736060292673,-8.339728573559729,4.406401790274541,22.123952524675428,6.586181157221073,36.87427428335012,9.328322263281859,23.0834801871344,1.4193181731825377,3.7288861376846985,10.709727615661837,-7.612122600180632,3.9898691588250514,0.0001,0.675,female,1,True
LBicep,0.00766971401127798,0.006320641944837608,1.3676776656037313,90,1.9047897434476513,219.17583836812256,195.145,0.24075961202922577,0.02125273921026572,0.29063673170666554,0.17634444962472523,0.24169582062667716,0.9607473696616101,0.00980920697827135,0.988791557954536,0.9325360830213792,0.9607974442374652,-0.07067908000775218,0.01587090580204655,-0.022351957009560823,-0.1079502288723086,0.0724390640588327,1.7945631351220646,3.7366434522819705,12.507736060292673,-6.926043502554993,4.145233544134861,20.560325978426008,7.865622081182404,36.87427428335012,5.846723206602773,22.01351891595534,-1.5921127405391713,4.706735204149338,7.053116025625163,-14.251317273945363,4.96872008273417,0.0001,1.35,female,1,True
LBicep,0.017674698147469386,0.011697377670853628,2.7144411893978755,103,1.4238537735653587,259.2143489562481,276.98,0.20267056944029163,0.07318677755232021,0.30563263490793136,-0.077947087481658,0.21548007825723678,0.9645245669421746,0.022003220871216884,1.04470214006948,0.9178205950083432,0.9647755085840939,-0.10805955619171341,0.07540909958997477,-0.016527220655446418,-0.3365439299046581,0.1317702545543599,4.223208536021792,8.468446220534736,30.90181600246462,-8.179766084464466,9.463089967278993,9.193868274138763,17.30344251507899,64.74617061293904,-53.567137707100336,19.594293473224763,-7.487171310532618,10.466675293904913,22.143694027599295,-35.97787099329938,12.868917046173786,0.0001,2.025,female,1,True
LBicep,0.08080324651510927,0.050316885833535344,12.906456434692146,102,1.487855025541686,280.59597693957306,327.34,0.17002697100826228,0.123868435605465,0.43684884489542003,-0.11636261678928513,0.21036292498819675,0.9688590995795733,0.047377895047447056,1.1144118325572323,0.7811412085104683,0.9700168141724494,-0.2254143280006522,0.12792207587268162,-0.016527220655446418,-0.46649962097730785,0.25918270922953507,11.59901951644681,11.17315909496602,32.97890514653715,-25.247547893644352,16.105177363330583,26.507995650228114,38.80763913516806,102.740848387368,-53.567137707100336,46.996879562774595,3.1383668284873716,25.36186760933341,52.09662537562852,-51.92670025130558,25.555306200151563,0.0001,2.7,female,1,True
LBicep,0.08933655250803398,0.06307244734764904,16.053250736662918,101,1.726808955823109,270.2069236555765,276.98,0.44867419569627087,0.3150851895157616,1.0768886036778675,-0.11636261678928513,0.5482583428785001,0.730481792857526,0.3661537363392227,1.178551381867191,-0.09100396537889519,0.8171121149092813,-0.08822989695184283,0.2722345645133218,0.41101003799010416,-0.46649962097730785,0.2861750737431385,-34.00885456099821,54.780216896957434,32.97890514653715,-136.92063628370465,64.47847975742627,42.72171529842237,33.37796388578582,102.740848387368,-48.89803503291973,54.2146975570304,49.89060214027799,43.01836702630716,137.64943154753968,-51.92670025130558,65.87603573022272,0.0001,3.375,female,1,True
LBicep,0.08126948644536545,0.061131788088480105,16.967874874908194,111,1.9410313599744644,341.1607529639678,396.585,0.7884563702516441,0.18728220812349372,1.2559776693665266,0.35744705562674967,0.8103937766728031,0.1092644156654629,0.4763626036349277,1.178551381867191,-0.5264131465821956,0.4887330996285829,0.21543223534787212,0.17425058569791493,0.4307770285415931,-0.22940576299863824,0.27708178331143923,-44.29817110271787,53.867084659763215,59.305315985414786,-136.92063628370465,69.74231694450484,27.990280403918312,28.985671098400886,91.18060923461462,-42.161666838107095,40.29422943939549,48.61132267013081,46.04398591181462,137.64943154753968,-57.70538495738007,66.95602534788753,0.0001,4.05,female,1,True
LBicep,0.07371823759206415,0.05202841207731423,15.122630178446435,108,1.8065264443587916,328.61401612078794,346.225,0.856063603143422,0.15498829665685154,1.2559776693665266,0.35744705562674967,0.8699806116963127,-0.08362157468789272,0.25555536414906216,0.5047210332992553,-0.5264131465821956,0.26888866078479884,0.326106744221157,0.08380580146689495,0.4881781809857637,0.12665375863680645,0.3367031645025507,23.253037097687084,42.79500750903366,76.67172794370319,-79.34004872340536,48.70437764682615,14.427795381773063,24.92309134820286,85.38817697781029,-42.161666838107095,28.797947182554115,-12.9278795996705,37.60781807558285,84.50702946365996,-65.56516709396503,39.76780169118872,0.0001,4.725,female,1,True
LBicep,0.033642227636933884,0.024990714647139062,6.650757385916059,97,1.7244089658228625,269.0671564215957,276.98,0.7674237207831365,0.1449018526197337,1.0833750360227625,0.3814257945152801,0.7809838116845089,0.4137108840744751,0.35501772131188486,0.8943110552036105,-0.2572596363728801,0.5451552788400448,0.20788104983969505,0.16829468585023627,0.4881781809857637,-0.1444329440639755,0.2674651980499211,37.12054820377824,21.260059755145896,76.67172794370319,-0.30907901565186385,42.77762545702365,5.562069434855718,16.195770078489623,55.98349110047156,-31.83949634419615,17.12423968628844,-43.265412174524315,15.791571443103226,-4.94914264574462,-86.25080260460241,46.057242853585045,0.0001,5.4,female,1,True
LBicep,0.05764997609872647,0.04199890386789331,11.004570258821738,101,1.7899249692656292,309.63487317129966,314.75,0.5335813446634546,0.1762226598918114,0.9654156807411295,0.2232492381240667,0.5619283559602642,0.8206517430042214,0.13466147762207314,1.0021987443626228,0.41101975225375803,0.8316267172543382,-0.0088387899254346,0.09869391319305865,0.22577577764085419,-0.1625591348711095,0.0990889131472586,8.08523266419379,18.246733211339087,53.5370364974589,-21.882733780211925,19.95781200733014,1.7419869734117555,13.118844371195996,31.54619923163333,-26.062515629226137,13.233993964453706,-33.72466434642106,18.695345597738886,0.6819619797496923,-86.25080260460241,38.55993947476654,0.0001,6.075,female,1,True
LBicep,0.0689732601226186,0.04839278355254704,13.01164854744569,106,1.7561872632260465,281.9644682100557,295.865,0.3437038443301397,0.11507467127474517,0.5706177931203278,0.04163460273804654,0.36245622159966795,0.9328713826152975,0.05883730991006795,1.090164480333706,0.761975560004509,0.9347250106528819,-0.06290329851836267,0.05349304985120282,0.06296006357748458,-0.1625591348711095,0.08257318782070555,-3.926012961900864,12.148678304249371,32.98531729968684,-27.586207094722592,12.767300510176494,10.983868415384409,23.296355216472943,83.33500047458361,-26.062515629226137,25.75588343929529,-10.501876345097955,18.684979931928122,42.889099457051834,-42.47390864676115,21.434035593520054,0.0001,6.75,female,1,True
LBicep,0.07188460815427318,0.0459045650671996,12.731506339912455,106,1.503194623616424,308.94433536500566,346.225,0.4412713466169735,0.20597924236051618,0.9867046014906545,0.04163460273804654,0.4869782845554506,0.8968564683283878,0.11818555432795885,1.090164480333706,0.48972227832380827,0.90461005413066,-0.017964912554200404,0.0987954745908689,0.24003209131136902,-0.17560508782571344,0.10041555597971408,-11.873379812308999,39.02131973872929,49.67544815184408,-115.1121048061873,40.78774990508169,33.27204185470911,29.659602562460815,96.39798993042284,-17.08585586113504,44.57264624570374,29.780034108871263,35.181669041427185,105.59731609218669,-40.786723839536506,46.09338638097718,0.0001,7.425,female,1,True
LBicep,0.12960237913724637,0.08220432934151917,24.941001838284176,113,1.589150829051268,291.86800786606955,314.75,0.7053645846715798,0.18752521404210967,1.1228623608911694,0.3037647281182555,0.7298663598292837,0.3950996953565773,0.49496818288072614,1.0447946651931919,-0.46307230694343526,0.6333224071001343,0.1633578076142224,0.18429076083792945,0.48381567591416874,-0.17560508782571344,0.24626988820955803,-37.8495288713767,42.65528527221863,49.67544815184408,-115.1121048061873,57.02683751918503,33.9377707486487,27.04201435420822,96.39798993042284,-17.521515983820837,43.394041338887064,53.42510641498554,26.744002554711617,105.59731609218669,-2.5925142850767244,59.74515602204877,0.0001,8.1,female,1,True
LBicep,0.1326742344026418,0.0853076334908668,27.058840694169056,115,1.6340680894945045,357.7155970400583,365.11,0.8343058376506464,0.1284575543533045,1.1505942056864653,0.5132478731951381,0.8441371772457241,-0.09543811250471877,0.24588803070693,0.474360713550651,-0.46307230694343526,0.26376003670646453,0.3155490129345216,0.07986676809569986,0.48381567591416874,0.12689935408450978,0.3254994319657151,-3.12070279030464,56.35551666024698,101.05116454042405,-86.50379557645395,56.44185542617101,20.326822582717806,21.484030635632408,83.2144188582627,-35.2977690710681,29.57605938359738,3.4798977609072246,53.444087189849455,96.86268537806505,-98.57352619934507,53.55726042267843,0.0001,8.775,female,1,True
LBicep,0.0646082317601255,0.03753887974426991,11.12604789138748,111,1.1341500121144563,315.0974353787852,327.34,0.781137563122596,0.1527327437104673,1.1505942056864653,0.47962463634665525,0.7959291322237395,0.25847612695900335,0.4445947605688461,0.9465848013631161,-0.4506743030492839,0.5142707548879252,0.23111289713546093,0.12658455410425598,0.4703803209622531,-0.04483165668538596,0.26350867264687783,44.60259728740214,20.696777858613107,101.05116454042405,-1.5561980662594164,49.17060400799395,12.186194356121062,20.22199780261898,72.1326363050637,-35.2977690710681,23.610009064256705,-46.10399404699492,23.489113275078196,20.479728283279922,-98.57352619934507,51.74279379328872,0.0001,9.45,female,1,True
LBicep,0.047035242017315966,0.03155152702000978,7.964279473585568,106,1.7520888222836621,253.20721959216763,258.09499999999997,0.5444340128483802,0.21320515274257146,1.06816017995795,0.17987055064438023,0.5846920826402334,0.795079443473028,0.19571088855649307,1.0248168841413612,0.3386731803879213,0.818812599642282,0.026197061176058155,0.14612950756424362,0.38858870224450975,-0.15859628187502603,0.1484591492472945,16.98736433136136,26.578381625479278,66.6116880519601,-28.31739492713611,31.54331809997202,-0.3309655617219335,16.077364036614945,35.87645623716839,-33.092295804376356,16.080770272872055,-38.71175810770907,17.45009082281188,0.741986607510057,-76.52940302202896,42.462994306974664,0.0001,10.125,female,1,True
LBicep,0.06282738019690008,0.041475606319266056,11.161921188324463,104,1.668549355041372,275.79506873098484,283.275,0.31726856677893767,0.10172833731996866,0.6079899773738726,0.1315649417497226,0.3331786278857732,0.9425232317347875,0.05565150585748126,1.0428231698108208,0.7582286362531918,0.944164780355629,-0.057392586618490976,0.07097318795913626,0.13971523167066147,-0.20242368977175282,0.09127487281746205,-5.594997344105955,18.76012962700024,47.29714072105279,-47.49415767037176,19.576681508938247,5.226490959818724,27.218448239942873,121.36654080531251,-33.092295804376356,27.715701909630866,-10.30183703021781,20.408997572564036,51.19375514917161,-39.97769471318672,22.861649724245442,0.0001,10.8,female,1,True
LBicep,0.07828660640428357,0.051632748998352095,14.96060427507118,109,1.5111792952816339,332.48029118375814,352.52,0.4428505132062723,0.2371062768393645,1.177710229846938,0.1315649417497226,0.502330532183426,0.8741322952628228,0.176269423747413,1.0428231698108208,0.23853010679050923,0.8917276374374049,0.0006833597646386225,0.1122579419578551,0.2503622141698394,-0.20242368977175282,0.1122600218830421,-13.19868729933312,44.87973142102261,57.31409875323379,-110.77991162407434,46.780291136852725,36.57811410794718,36.537246997263495,121.36654080531251,-29.170880854676234,51.70037572235858,41.675662869372985,44.94773708991885,148.88694570264119,-15.803974973928247,61.29567639814491,0.0001,11.475,female,1,True
LBicep,0.11158894007537742,0.08297115257785817,24.702068704263144,116,1.8986587090640785,305.73849386908114,321.045,0.7078078579679985,0.23701656864236761,1.3433320661785961,0.16042061178901396,0.7464374170767759,0.296117004860041,0.5429106978821243,1.0383407687302506,-0.44172161080040256,0.6184151570281381,0.17647950265985307,0.19270297677768639,0.5088802905731459,-0.18329570150966604,0.26130337180765706,-30.41986301060454,46.39081323508887,57.31409875323379,-110.77991162407434,55.47499993868267,40.71479072449391,37.68271073562745,110.74622915772208,-57.67202915148259,55.47684987564009,54.99969911396179,42.44984756063784,148.88694570264119,-28.637387112960337,69.47630143111908,0.0001,12.15,female,1,True
LBicep,0.1056328226523471,0.07885783378117513,23.58013837490894,116,1.8505300505594948,350.32706905111297,371.405,0.8285569368328227,0.18215537178276164,1.3433320661785961,0.23885156408153832,0.8483437847023495,-0.16298424668300762,0.20533060348920618,0.3158696110311204,-0.44172161080040256,0.26215362174890716,0.3291088159079702,0.07431039039818975,0.5088802905731459,0.15206195999923003,0.3373939045529388,4.019276472052411,49.94331353845793,82.85257812528366,-85.56975780560268,50.10478171352021,16.915352146991548,30.01413113560307,110.74622915772208,-57.67202915148259,34.45253555374276,-2.4180362352380507,45.7739610513553,122.94715489325742,-87.50947060045739,45.83778364587359,0.0001,12.825,female,1,True
LBicep,0.056104537599599366,0.038452157099317416,10.880672738490512,110,1.738796115708691,310.30505318949696,333.635,0.810326588381231,0.11672881321398632,1.1260875993210906,0.502027136928825,0.818690903621086,0.2443256563136584,0.4126148705819103,0.8261144047511855,-0.4063861065490989,0.47952691035897715,0.22024731463564265,0.13011002597269278,0.42375796178834063,-0.0188021962958139,0.25580754184117904,32.58557897158271,22.661145647009608,82.85257812528366,-8.017394328833559,39.69064724778668,3.5974982833508165,12.477062102822682,33.804468418416256,-25.627569282516482,12.985340681568815,-47.330631731981114,21.12019668314675,5.216339172084209,-87.50947060045739,51.829059494488426,0.0001,13.5,female,1,True
LBicep,0.04259426712772073,0.02777579052120859,7.588740745821966,99,1.5906057409808518,304.96783956746606,321.045,0.5888107705733393,0.20152535051502307,0.9545991744407069,0.10101157412569266,0.6223428238867806,0.7601387872763041,0.2024141554859032,1.0750258640237143,0.23802954332937842,0.7866272727683434,0.02725694302284462,0.10941662206187487,0.37470220696668527,-0.142077002067186,0.11276053443639651,4.474727888567506,17.707224067344775,55.65158294707152,-27.464911274259475,18.263870724681496,-2.5963500534646333,14.633695041553517,54.343274884519396,-33.334011565379306,14.862236176609285,-41.657207179273044,24.35919021997172,18.71968900127916,-82.7496235242803,48.25653383894914,0.0001,14.175,female,1,True
LBicep,0.0648909832335806,0.04179009932363839,11.200251439797414,95,1.5220388678637118,261.65130370659534,276.98,0.3770170701461306,0.11458623389559355,0.6152225192793082,0.056468691128991055,0.39404552551697375,0.922975230328443,0.059784247025341596,1.0750258640237143,0.7489423809845457,0.9249094182633397,-0.03313043522578224,0.04920479930391243,0.11322993565226566,-0.14924125372370206,0.05931895154828728,-3.0593614184746287,14.264067963229861,34.935157493068225,-27.464911274259475,14.588465551540764,10.481249154707323,26.947029335343792,93.7235191350149,-33.334011565379306,28.913646844404315,-8.830791917745413,27.855227851368884,81.96288309831556,-62.115008390335326,29.221509279060083,0.0001,14.85,female,1,True
LBicep,0.06258338864742269,0.03981630360837623,10.868085578987998,103,1.4219458544891905,292.4137390747965,283.275,0.5065308075947366,0.21640702398703596,1.0329918659007646,0.056468691128991055,0.5508225295623823,0.8408967128173656,0.1656562310920258,1.061193734263155,0.29827394246666733,0.857058497727352,0.01280248367113027,0.11110895521501933,0.330659243607729,-0.1978924848901101,0.1118441036314509,-8.15961095188945,40.46775671175158,44.1181976310403,-105.18343342336,41.28218240558159,40.52830343947276,29.427489011637984,99.3561000537506,-26.99575484637972,50.085132416836565,38.29926028200544,39.9598756749303,118.77900089698961,-21.27810033098653,55.35002260256707,0.0001,15.525,female,1,True
